fold,test_subject,eval_unit,subject,window_idx,prob,target
19,Subject18,window,Subject18,tensor(901),0.03300202265381813,1
19,Subject18,window,Subject18,tensor(902),0.03795292600989342,1
19,Subject18,window,Subject18,tensor(903),0.4388636350631714,1
19,Subject18,window,Subject18,tensor(904),0.404172420501709,1
19,Subject18,window,Subject18,tensor(905),0.2829909026622772,1
19,Subject18,window,Subject18,tensor(906),0.18269246816635132,1
19,Subject18,window,Subject18,tensor(907),0.03789980709552765,1
19,Subject18,window,Subject18,tensor(908),0.054941143840551376,1
19,Subject18,window,Subject18,tensor(909),0.05805682763457298,1
19,Subject18,window,Subject18,tensor(910),0.7250723838806152,1
20,Subject19,window,Subject19,tensor(911),0.30919191241264343,0
20,Subject19,window,Subject19,tensor(912),0.19956639409065247,0
20,Subject19,window,Subject19,tensor(913),0.23728197813034058,0
20,Subject19,window,Subject19,tensor(914),0.41019099950790405,0
20,Subject19,window,Subject19,tensor(915),0.4034371078014374,0
20,Subject19,window,Subject19,tensor(916),0.38322436809539795,0
20,Subject19,window,Subject19,tensor(917),0.2069607824087143,0
20,Subject19,window,Subject19,tensor(918),0.4256537854671478,0
20,Subject19,window,Subject19,tensor(919),0.2526778280735016,0
20,Subject19,window,Subject19,tensor(920),0.045037880539894104,0
20,Subject19,window,Subject19,tensor(921),0.22159874439239502,0
20,Subject19,window,Subject19,tensor(922),0.3131123185157776,0
20,Subject19,window,Subject19,tensor(923),0.053908634930849075,0
20,Subject19,window,Subject19,tensor(924),0.2151426076889038,0
20,Subject19,window,Subject19,tensor(925),0.09956879168748856,0
20,Subject19,window,Subject19,tensor(926),0.1379682868719101,0
20,Subject19,window,Subject19,tensor(927),0.20361481606960297,0
20,Subject19,window,Subject19,tensor(928),0.4180942475795746,0
20,Subject19,window,Subject19,tensor(929),0.0741017758846283,0
20,Subject19,window,Subject19,tensor(930),0.1225094199180603,0
20,Subject19,window,Subject19,tensor(931),0.040043290704488754,0
20,Subject19,window,Subject19,tensor(932),0.17659562826156616,0
20,Subject19,window,Subject19,tensor(933),0.18510954082012177,0
20,Subject19,window,Subject19,tensor(934),0.41734978556632996,0
20,Subject19,window,Subject19,tensor(935),0.3377305865287781,0
20,Subject19,window,Subject19,tensor(936),0.35158947110176086,0
20,Subject19,window,Subject19,tensor(937),0.4229949712753296,0
20,Subject19,window,Subject19,tensor(938),0.41945910453796387,0
20,Subject19,window,Subject19,tensor(939),0.04855375736951828,0
20,Subject19,window,Subject19,tensor(940),0.2088576704263687,0
20,Subject19,window,Subject19,tensor(941),0.34715208411216736,0
20,Subject19,window,Subject19,tensor(942),0.05145741254091263,0
20,Subject19,window,Subject19,tensor(943),0.3877871334552765,0
20,Subject19,window,Subject19,tensor(944),0.2759682238101959,0
20,Subject19,window,Subject19,tensor(945),0.08332637697458267,0
20,Subject19,window,Subject19,tensor(946),0.27932748198509216,0
20,Subject19,window,Subject19,tensor(947),0.19100803136825562,1
20,Subject19,window,Subject19,tensor(948),0.2845330834388733,1
20,Subject19,window,Subject19,tensor(949),0.1725400984287262,1
20,Subject19,window,Subject19,tensor(950),0.11954960227012634,1
20,Subject19,window,Subject19,tensor(951),0.16001349687576294,1
20,Subject19,window,Subject19,tensor(952),0.3319329619407654,1
20,Subject19,window,Subject19,tensor(953),0.29377639293670654,1
20,Subject19,window,Subject19,tensor(954),0.4340546429157257,1
20,Subject19,window,Subject19,tensor(955),0.29523956775665283,1
20,Subject19,window,Subject19,tensor(956),0.1959395706653595,1
20,Subject19,window,Subject19,tensor(957),0.39234089851379395,1
20,Subject19,window,Subject19,tensor(958),0.15800081193447113,1
21,Subject20,window,Subject20,tensor(959),0.046951375901699066,0
21,Subject20,window,Subject20,tensor(960),0.01590878888964653,0
21,Subject20,window,Subject20,tensor(961),0.05372745171189308,0
21,Subject20,window,Subject20,tensor(962),0.3757108747959137,0
21,Subject20,window,Subject20,tensor(963),0.047455329447984695,0
21,Subject20,window,Subject20,tensor(964),0.6475813388824463,0
21,Subject20,window,Subject20,tensor(965),0.03340236097574234,0
21,Subject20,window,Subject20,tensor(966),0.03730425983667374,0
21,Subject20,window,Subject20,tensor(967),0.025877907872200012,0
21,Subject20,window,Subject20,tensor(968),0.48134106397628784,0
21,Subject20,window,Subject20,tensor(969),0.5519919991493225,0
21,Subject20,window,Subject20,tensor(970),0.37125638127326965,0
21,Subject20,window,Subject20,tensor(971),0.020747371017932892,0
21,Subject20,window,Subject20,tensor(972),0.017109958454966545,0
21,Subject20,window,Subject20,tensor(973),0.18921369314193726,0
21,Subject20,window,Subject20,tensor(974),0.015399053692817688,0
21,Subject20,window,Subject20,tensor(975),0.021710367873311043,0
21,Subject20,window,Subject20,tensor(976),0.33887121081352234,0
21,Subject20,window,Subject20,tensor(977),0.3684687912464142,0
21,Subject20,window,Subject20,tensor(978),0.2875780165195465,0
21,Subject20,window,Subject20,tensor(979),0.09126165509223938,0
21,Subject20,window,Subject20,tensor(980),0.08559657633304596,0
21,Subject20,window,Subject20,tensor(981),0.47107669711112976,0
21,Subject20,window,Subject20,tensor(982),0.2792463004589081,0
21,Subject20,window,Subject20,tensor(983),0.10445479303598404,0
21,Subject20,window,Subject20,tensor(984),0.2968781590461731,0
21,Subject20,window,Subject20,tensor(985),0.19071340560913086,0
21,Subject20,window,Subject20,tensor(986),0.0375794991850853,0
21,Subject20,window,Subject20,tensor(987),0.27162718772888184,0
21,Subject20,window,Subject20,tensor(988),0.16894099116325378,0
21,Subject20,window,Subject20,tensor(989),0.43887966871261597,0
21,Subject20,window,Subject20,tensor(990),0.07926739752292633,0
21,Subject20,window,Subject20,tensor(991),0.018346136435866356,0
21,Subject20,window,Subject20,tensor(992),0.0969262346625328,0
21,Subject20,window,Subject20,tensor(993),0.07516419887542725,0
21,Subject20,window,Subject20,tensor(994),0.35486212372779846,0
21,Subject20,window,Subject20,tensor(995),0.01663234643638134,1
21,Subject20,window,Subject20,tensor(996),0.11426074802875519,1
21,Subject20,window,Subject20,tensor(997),0.2796110510826111,1
21,Subject20,window,Subject20,tensor(998),0.023879719898104668,1
21,Subject20,window,Subject20,tensor(999),0.015589609742164612,1
21,Subject20,window,Subject20,tensor(1000),0.2004966139793396,1
21,Subject20,window,Subject20,tensor(1001),0.0950808897614479,1
21,Subject20,window,Subject20,tensor(1002),0.15490782260894775,1
21,Subject20,window,Subject20,tensor(1003),0.1728758066892624,1
21,Subject20,window,Subject20,tensor(1004),0.9002928137779236,1
21,Subject20,window,Subject20,tensor(1005),0.39655235409736633,1
21,Subject20,window,Subject20,tensor(1006),0.03248599171638489,1
22,Subject21,window,Subject21,tensor(1007),0.15412022173404694,0
22,Subject21,window,Subject21,tensor(1008),0.10570661723613739,0
22,Subject21,window,Subject21,tensor(1009),0.43278902769088745,0
22,Subject21,window,Subject21,tensor(1010),0.11370106041431427,0
22,Subject21,window,Subject21,tensor(1011),0.46698492765426636,0
22,Subject21,window,Subject21,tensor(1012),0.453856885433197,0
22,Subject21,window,Subject21,tensor(1013),0.4305901825428009,0
22,Subject21,window,Subject21,tensor(1014),0.49340566992759705,0
22,Subject21,window,Subject21,tensor(1015),0.4428059160709381,0
22,Subject21,window,Subject21,tensor(1016),0.07668428868055344,0
22,Subject21,window,Subject21,tensor(1017),0.11622653156518936,0
22,Subject21,window,Subject21,tensor(1018),0.22926554083824158,0
22,Subject21,window,Subject21,tensor(1019),0.164755180478096,0
22,Subject21,window,Subject21,tensor(1020),0.351729154586792,0
22,Subject21,window,Subject21,tensor(1021),0.438733845949173,0
22,Subject21,window,Subject21,tensor(1022),0.11921488493680954,0
22,Subject21,window,Subject21,tensor(1023),0.07448718696832657,0
22,Subject21,window,Subject21,tensor(1024),0.46016716957092285,0
22,Subject21,window,Subject21,tensor(1025),0.4228074550628662,0
22,Subject21,window,Subject21,tensor(1026),0.08206642419099808,0
22,Subject21,window,Subject21,tensor(1027),0.22531932592391968,0
22,Subject21,window,Subject21,tensor(1028),0.5222427845001221,0
22,Subject21,window,Subject21,tensor(1029),0.07423064857721329,0
22,Subject21,window,Subject21,tensor(1030),0.5163050293922424,0
22,Subject21,window,Subject21,tensor(1031),0.3844866454601288,0
22,Subject21,window,Subject21,tensor(1032),0.18997809290885925,0
22,Subject21,window,Subject21,tensor(1033),0.1122598797082901,0
22,Subject21,window,Subject21,tensor(1034),0.3797604739665985,0
22,Subject21,window,Subject21,tensor(1035),0.17725472152233124,0
22,Subject21,window,Subject21,tensor(1036),0.07639997452497482,0
22,Subject21,window,Subject21,tensor(1037),0.27951014041900635,0
22,Subject21,window,Subject21,tensor(1038),0.20941376686096191,0
22,Subject21,window,Subject21,tensor(1039),0.3153575658798218,0
22,Subject21,window,Subject21,tensor(1040),0.3966728150844574,0
22,Subject21,window,Subject21,tensor(1041),0.16085655987262726,0
22,Subject21,window,Subject21,tensor(1042),0.09928395599126816,0
22,Subject21,window,Subject21,tensor(1043),0.21837164461612701,1
22,Subject21,window,Subject21,tensor(1044),0.05753437802195549,1
22,Subject21,window,Subject21,tensor(1045),0.12468432635068893,1
22,Subject21,window,Subject21,tensor(1046),0.11650165915489197,1
22,Subject21,window,Subject21,tensor(1047),0.0917372927069664,1
22,Subject21,window,Subject21,tensor(1048),0.3598867356777191,1
22,Subject21,window,Subject21,tensor(1049),0.09166370332241058,1
22,Subject21,window,Subject21,tensor(1050),0.15405572950839996,1
22,Subject21,window,Subject21,tensor(1051),0.09158338606357574,1
22,Subject21,window,Subject21,tensor(1052),0.37497395277023315,1
22,Subject21,window,Subject21,tensor(1053),0.3484257161617279,1
22,Subject21,window,Subject21,tensor(1054),0.1900838166475296,1
23,Subject22,window,Subject22,tensor(1055),0.3545880615711212,0
23,Subject22,window,Subject22,tensor(1056),0.3231430947780609,0
23,Subject22,window,Subject22,tensor(1057),0.056841734796762466,0
23,Subject22,window,Subject22,tensor(1058),0.268066942691803,0
23,Subject22,window,Subject22,tensor(1059),0.06466834247112274,0
23,Subject22,window,Subject22,tensor(1060),0.049381859600543976,0
23,Subject22,window,Subject22,tensor(1061),0.16517674922943115,0
23,Subject22,window,Subject22,tensor(1062),0.191677063703537,0
23,Subject22,window,Subject22,tensor(1063),0.06885401159524918,0
23,Subject22,window,Subject22,tensor(1064),0.15415501594543457,0
23,Subject22,window,Subject22,tensor(1065),0.41551047563552856,0
23,Subject22,window,Subject22,tensor(1066),0.08237443119287491,0
23,Subject22,window,Subject22,tensor(1067),0.2620208263397217,0
23,Subject22,window,Subject22,tensor(1068),0.054520267993211746,0
23,Subject22,window,Subject22,tensor(1069),0.04415317624807358,0
23,Subject22,window,Subject22,tensor(1070),0.11374951153993607,0
23,Subject22,window,Subject22,tensor(1071),0.09779664874076843,0
23,Subject22,window,Subject22,tensor(1072),0.1536000818014145,0
23,Subject22,window,Subject22,tensor(1073),0.052703581750392914,0
23,Subject22,window,Subject22,tensor(1074),0.3533972203731537,0
23,Subject22,window,Subject22,tensor(1075),0.15640319883823395,0
23,Subject22,window,Subject22,tensor(1076),0.12018363177776337,0
23,Subject22,window,Subject22,tensor(1077),0.08708160370588303,0
23,Subject22,window,Subject22,tensor(1078),0.0753588080406189,0
23,Subject22,window,Subject22,tensor(1079),0.08368460834026337,0
23,Subject22,window,Subject22,tensor(1080),0.09552673995494843,0
23,Subject22,window,Subject22,tensor(1081),0.053555719554424286,0
23,Subject22,window,Subject22,tensor(1082),0.10173585265874863,0
23,Subject22,window,Subject22,tensor(1083),0.22263984382152557,0
23,Subject22,window,Subject22,tensor(1084),0.3959723711013794,0
23,Subject22,window,Subject22,tensor(1085),0.268826961517334,0
23,Subject22,window,Subject22,tensor(1086),0.3139745593070984,0
23,Subject22,window,Subject22,tensor(1087),0.3315563201904297,0
23,Subject22,window,Subject22,tensor(1088),0.27433422207832336,0
23,Subject22,window,Subject22,tensor(1089),0.23139123618602753,0
23,Subject22,window,Subject22,tensor(1090),0.2989615201950073,0
23,Subject22,window,Subject22,tensor(1091),0.05949802324175835,1
23,Subject22,window,Subject22,tensor(1092),0.06368707865476608,1
23,Subject22,window,Subject22,tensor(1093),0.4049297869205475,1
23,Subject22,window,Subject22,tensor(1094),0.08212632685899734,1
23,Subject22,window,Subject22,tensor(1095),0.17386537790298462,1
23,Subject22,window,Subject22,tensor(1096),0.06725889444351196,1
23,Subject22,window,Subject22,tensor(1097),0.08312232792377472,1
23,Subject22,window,Subject22,tensor(1098),0.42383086681365967,1
23,Subject22,window,Subject22,tensor(1099),0.2821942865848541,1
23,Subject22,window,Subject22,tensor(1100),0.2255060374736786,1
23,Subject22,window,Subject22,tensor(1101),0.33535411953926086,1
23,Subject22,window,Subject22,tensor(1102),0.18909180164337158,1
24,Subject23,window,Subject23,tensor(1103),0.34325993061065674,0
24,Subject23,window,Subject23,tensor(1104),0.08006513863801956,0
24,Subject23,window,Subject23,tensor(1105),0.10122712701559067,0
24,Subject23,window,Subject23,tensor(1106),0.345090389251709,0
24,Subject23,window,Subject23,tensor(1107),0.08754675090312958,0
24,Subject23,window,Subject23,tensor(1108),0.14055128395557404,0
24,Subject23,window,Subject23,tensor(1109),0.26474979519844055,0
24,Subject23,window,Subject23,tensor(1110),0.17736321687698364,0
24,Subject23,window,Subject23,tensor(1111),0.17008863389492035,0
24,Subject23,window,Subject23,tensor(1112),0.4399930238723755,0
24,Subject23,window,Subject23,tensor(1113),0.2730884850025177,0
24,Subject23,window,Subject23,tensor(1114),0.3207193613052368,0
24,Subject23,window,Subject23,tensor(1115),0.16551464796066284,0
24,Subject23,window,Subject23,tensor(1116),0.19316501915454865,0
24,Subject23,window,Subject23,tensor(1117),0.1387198269367218,0
24,Subject23,window,Subject23,tensor(1118),0.1418195366859436,0
24,Subject23,window,Subject23,tensor(1119),0.08192174136638641,0
24,Subject23,window,Subject23,tensor(1120),0.1446315497159958,0
24,Subject23,window,Subject23,tensor(1121),0.22385574877262115,0
24,Subject23,window,Subject23,tensor(1122),0.10719667375087738,0
24,Subject23,window,Subject23,tensor(1123),0.08112937957048416,0
24,Subject23,window,Subject23,tensor(1124),0.15663398802280426,0
24,Subject23,window,Subject23,tensor(1125),0.11178793758153915,0
24,Subject23,window,Subject23,tensor(1126),0.2663033604621887,0
24,Subject23,window,Subject23,tensor(1127),0.38365575671195984,0
24,Subject23,window,Subject23,tensor(1128),0.09058784693479538,0
24,Subject23,window,Subject23,tensor(1129),0.39284583926200867,0
24,Subject23,window,Subject23,tensor(1130),0.07572007179260254,0
24,Subject23,window,Subject23,tensor(1131),0.5093661546707153,0
24,Subject23,window,Subject23,tensor(1132),0.08062342554330826,0
24,Subject23,window,Subject23,tensor(1133),0.07725376635789871,0
24,Subject23,window,Subject23,tensor(1134),0.2840961515903473,0
24,Subject23,window,Subject23,tensor(1135),0.07881394028663635,0
24,Subject23,window,Subject23,tensor(1136),0.13421401381492615,0
24,Subject23,window,Subject23,tensor(1137),0.17223279178142548,0
24,Subject23,window,Subject23,tensor(1138),0.09453354775905609,0
24,Subject23,window,Subject23,tensor(1139),0.5101584196090698,1
24,Subject23,window,Subject23,tensor(1140),0.07616408169269562,1
24,Subject23,window,Subject23,tensor(1141),0.21042875945568085,1
24,Subject23,window,Subject23,tensor(1142),0.3595593273639679,1
24,Subject23,window,Subject23,tensor(1143),0.1578511744737625,1
24,Subject23,window,Subject23,tensor(1144),0.4047735631465912,1
24,Subject23,window,Subject23,tensor(1145),0.1389152705669403,1
24,Subject23,window,Subject23,tensor(1146),0.26311948895454407,1
24,Subject23,window,Subject23,tensor(1147),0.07857351750135422,1
24,Subject23,window,Subject23,tensor(1148),0.45434632897377014,1
24,Subject23,window,Subject23,tensor(1149),0.1881006956100464,1
24,Subject23,window,Subject23,tensor(1150),0.2517533004283905,1
25,Subject24,window,Subject24,tensor(1151),0.12269105017185211,0
25,Subject24,window,Subject24,tensor(1152),0.1037854328751564,0
25,Subject24,window,Subject24,tensor(1153),0.101053386926651,0
25,Subject24,window,Subject24,tensor(1154),0.17177270352840424,0
25,Subject24,window,Subject24,tensor(1155),0.4487805664539337,0
25,Subject24,window,Subject24,tensor(1156),0.17576833069324493,0
25,Subject24,window,Subject24,tensor(1157),0.2511611878871918,0
25,Subject24,window,Subject24,tensor(1158),0.20993897318840027,0
25,Subject24,window,Subject24,tensor(1159),0.16380958259105682,0
25,Subject24,window,Subject24,tensor(1160),0.26299557089805603,0
25,Subject24,window,Subject24,tensor(1161),0.2222699224948883,0
25,Subject24,window,Subject24,tensor(1162),0.4175155460834503,0
25,Subject24,window,Subject24,tensor(1163),0.10311400145292282,0
25,Subject24,window,Subject24,tensor(1164),0.2117519974708557,0
25,Subject24,window,Subject24,tensor(1165),0.11662101000547409,0
25,Subject24,window,Subject24,tensor(1166),0.11287684738636017,0
25,Subject24,window,Subject24,tensor(1167),0.2984876036643982,0
25,Subject24,window,Subject24,tensor(1168),0.2768799066543579,0
25,Subject24,window,Subject24,tensor(1169),0.3040192723274231,0
25,Subject24,window,Subject24,tensor(1170),0.21312031149864197,0
25,Subject24,window,Subject24,tensor(1171),0.12145810574293137,0
25,Subject24,window,Subject24,tensor(1172),0.32254236936569214,0
25,Subject24,window,Subject24,tensor(1173),0.20467689633369446,0
25,Subject24,window,Subject24,tensor(1174),0.09918168187141418,0
25,Subject24,window,Subject24,tensor(1175),0.1499052792787552,0
25,Subject24,window,Subject24,tensor(1176),0.15012751519680023,0
25,Subject24,window,Subject24,tensor(1177),0.11380808055400848,0
25,Subject24,window,Subject24,tensor(1178),0.3918716311454773,0
25,Subject24,window,Subject24,tensor(1179),0.33359554409980774,0
25,Subject24,window,Subject24,tensor(1180),0.1956082284450531,0
25,Subject24,window,Subject24,tensor(1181),0.13247208297252655,0
25,Subject24,window,Subject24,tensor(1182),0.16204833984375,0
25,Subject24,window,Subject24,tensor(1183),0.13676601648330688,0
25,Subject24,window,Subject24,tensor(1184),0.14084716141223907,0
25,Subject24,window,Subject24,tensor(1185),0.22451235353946686,0
25,Subject24,window,Subject24,tensor(1186),0.3002966642379761,0
25,Subject24,window,Subject24,tensor(1187),0.12681980431079865,1
25,Subject24,window,Subject24,tensor(1188),0.42844778299331665,1
25,Subject24,window,Subject24,tensor(1189),0.3185690641403198,1
25,Subject24,window,Subject24,tensor(1190),0.23325872421264648,1
25,Subject24,window,Subject24,tensor(1191),0.19789764285087585,1
25,Subject24,window,Subject24,tensor(1192),0.14874352514743805,1
25,Subject24,window,Subject24,tensor(1193),0.5081788301467896,1
25,Subject24,window,Subject24,tensor(1194),0.23888784646987915,1
25,Subject24,window,Subject24,tensor(1195),0.12007405608892441,1
25,Subject24,window,Subject24,tensor(1196),0.3887093663215637,1
25,Subject24,window,Subject24,tensor(1197),0.2768869996070862,1
25,Subject24,window,Subject24,tensor(1198),0.11064314097166061,1
26,Subject25,window,Subject25,tensor(1199),0.08470044285058975,0
26,Subject25,window,Subject25,tensor(1200),0.49278655648231506,0
26,Subject25,window,Subject25,tensor(1201),0.06614751368761063,0
26,Subject25,window,Subject25,tensor(1202),0.07152338325977325,0
26,Subject25,window,Subject25,tensor(1203),0.08205445855855942,0
26,Subject25,window,Subject25,tensor(1204),0.7645555734634399,0
26,Subject25,window,Subject25,tensor(1205),0.6518310308456421,0
26,Subject25,window,Subject25,tensor(1206),0.10215827077627182,0
26,Subject25,window,Subject25,tensor(1207),0.1117311418056488,0
26,Subject25,window,Subject25,tensor(1208),0.10863975435495377,0
26,Subject25,window,Subject25,tensor(1209),0.634981632232666,0
26,Subject25,window,Subject25,tensor(1210),0.07907237857580185,0
26,Subject25,window,Subject25,tensor(1211),0.12960904836654663,0
26,Subject25,window,Subject25,tensor(1212),0.25493136048316956,0
26,Subject25,window,Subject25,tensor(1213),0.12235057353973389,0
26,Subject25,window,Subject25,tensor(1214),0.18433406949043274,0
26,Subject25,window,Subject25,tensor(1215),0.07219260185956955,0
26,Subject25,window,Subject25,tensor(1216),0.08861248195171356,0
26,Subject25,window,Subject25,tensor(1217),0.752133846282959,0
26,Subject25,window,Subject25,tensor(1218),0.13205969333648682,0
26,Subject25,window,Subject25,tensor(1219),0.17029958963394165,0
26,Subject25,window,Subject25,tensor(1220),0.23415639996528625,0
26,Subject25,window,Subject25,tensor(1221),0.12440787255764008,0
26,Subject25,window,Subject25,tensor(1222),0.12439848482608795,0
26,Subject25,window,Subject25,tensor(1223),0.06928107887506485,0
26,Subject25,window,Subject25,tensor(1224),0.08082850277423859,0
26,Subject25,window,Subject25,tensor(1225),0.5087587833404541,0
26,Subject25,window,Subject25,tensor(1226),0.14738085865974426,0
26,Subject25,window,Subject25,tensor(1227),0.1297631412744522,0
26,Subject25,window,Subject25,tensor(1228),0.1008818969130516,0
26,Subject25,window,Subject25,tensor(1229),0.23454686999320984,0
26,Subject25,window,Subject25,tensor(1230),0.071735680103302,0
26,Subject25,window,Subject25,tensor(1231),0.11423051357269287,0
26,Subject25,window,Subject25,tensor(1232),0.13914534449577332,0
26,Subject25,window,Subject25,tensor(1233),0.2836131453514099,0
26,Subject25,window,Subject25,tensor(1234),0.44470733404159546,0
26,Subject25,window,Subject25,tensor(1235),0.09338788688182831,1
26,Subject25,window,Subject25,tensor(1236),0.3554138243198395,1
26,Subject25,window,Subject25,tensor(1237),0.7387027144432068,1
26,Subject25,window,Subject25,tensor(1238),0.06937311589717865,1
26,Subject25,window,Subject25,tensor(1239),0.641572892665863,1
26,Subject25,window,Subject25,tensor(1240),0.11678803712129593,1
26,Subject25,window,Subject25,tensor(1241),0.07990346848964691,1
26,Subject25,window,Subject25,tensor(1242),0.12076473236083984,1
26,Subject25,window,Subject25,tensor(1243),0.25877633690834045,1
26,Subject25,window,Subject25,tensor(1244),0.14134521782398224,1
26,Subject25,window,Subject25,tensor(1245),0.4142659902572632,1
26,Subject25,window,Subject25,tensor(1246),0.510958194732666,1
27,Subject26,window,Subject26,tensor(1247),0.3408680260181427,0
27,Subject26,window,Subject26,tensor(1248),0.02978510782122612,0
27,Subject26,window,Subject26,tensor(1249),0.3917655646800995,0
27,Subject26,window,Subject26,tensor(1250),0.08745650202035904,0
27,Subject26,window,Subject26,tensor(1251),0.28822949528694153,0
27,Subject26,window,Subject26,tensor(1252),0.462311714887619,0
27,Subject26,window,Subject26,tensor(1253),0.3357712924480438,0
27,Subject26,window,Subject26,tensor(1254),0.10379361361265182,0
27,Subject26,window,Subject26,tensor(1255),0.36807650327682495,0
27,Subject26,window,Subject26,tensor(1256),0.31776800751686096,0
27,Subject26,window,Subject26,tensor(1257),0.45802825689315796,0
27,Subject26,window,Subject26,tensor(1258),0.03230242058634758,0
27,Subject26,window,Subject26,tensor(1259),0.46192795038223267,0
27,Subject26,window,Subject26,tensor(1260),0.12587666511535645,0
27,Subject26,window,Subject26,tensor(1261),0.3565817177295685,0
27,Subject26,window,Subject26,tensor(1262),0.04761911928653717,0
27,Subject26,window,Subject26,tensor(1263),0.3093092739582062,0
27,Subject26,window,Subject26,tensor(1264),0.2130335569381714,0
27,Subject26,window,Subject26,tensor(1265),0.40479424595832825,0
27,Subject26,window,Subject26,tensor(1266),0.0759861096739769,0
27,Subject26,window,Subject26,tensor(1267),0.07502831518650055,0
27,Subject26,window,Subject26,tensor(1268),0.14509981870651245,0
27,Subject26,window,Subject26,tensor(1269),0.3326917290687561,0
27,Subject26,window,Subject26,tensor(1270),0.08487166464328766,0
27,Subject26,window,Subject26,tensor(1271),0.11581118404865265,0
27,Subject26,window,Subject26,tensor(1272),0.033477671444416046,0
27,Subject26,window,Subject26,tensor(1273),0.05658499523997307,0
27,Subject26,window,Subject26,tensor(1274),0.17667178809642792,0
27,Subject26,window,Subject26,tensor(1275),0.028520477935671806,0
27,Subject26,window,Subject26,tensor(1276),0.09456236660480499,0
27,Subject26,window,Subject26,tensor(1277),0.1378377079963684,0
27,Subject26,window,Subject26,tensor(1278),0.10170572251081467,0
27,Subject26,window,Subject26,tensor(1279),0.48153236508369446,0
27,Subject26,window,Subject26,tensor(1280),0.4297281503677368,0
27,Subject26,window,Subject26,tensor(1281),0.4256247580051422,0
27,Subject26,window,Subject26,tensor(1282),0.05242915078997612,0
27,Subject26,window,Subject26,tensor(1283),0.29258328676223755,1
27,Subject26,window,Subject26,tensor(1284),0.0692627876996994,1
27,Subject26,window,Subject26,tensor(1285),0.02966231480240822,1
27,Subject26,window,Subject26,tensor(1286),0.04222572594881058,1
27,Subject26,window,Subject26,tensor(1287),0.5317482352256775,1
27,Subject26,window,Subject26,tensor(1288),0.4897770881652832,1
27,Subject26,window,Subject26,tensor(1289),0.039905790239572525,1
27,Subject26,window,Subject26,tensor(1290),0.3519614338874817,1
27,Subject26,window,Subject26,tensor(1291),0.10515627264976501,1
27,Subject26,window,Subject26,tensor(1292),0.18192805349826813,1
27,Subject26,window,Subject26,tensor(1293),0.20941764116287231,1
27,Subject26,window,Subject26,tensor(1294),0.1434810310602188,1
28,Subject27,window,Subject27,tensor(1295),0.27914589643478394,0
28,Subject27,window,Subject27,tensor(1296),0.19829347729682922,0
28,Subject27,window,Subject27,tensor(1297),0.2597576081752777,0
28,Subject27,window,Subject27,tensor(1298),0.331050306558609,0
28,Subject27,window,Subject27,tensor(1299),0.31159985065460205,0
28,Subject27,window,Subject27,tensor(1300),0.22473476827144623,0
28,Subject27,window,Subject27,tensor(1301),0.20342110097408295,0
28,Subject27,window,Subject27,tensor(1302),0.22015699744224548,0
28,Subject27,window,Subject27,tensor(1303),0.2572067975997925,0
28,Subject27,window,Subject27,tensor(1304),0.29832836985588074,0
28,Subject27,window,Subject27,tensor(1305),0.2748619019985199,0
28,Subject27,window,Subject27,tensor(1306),0.22720658779144287,0
28,Subject27,window,Subject27,tensor(1307),0.17155204713344574,0
28,Subject27,window,Subject27,tensor(1308),0.2592247724533081,0
28,Subject27,window,Subject27,tensor(1309),0.2213272750377655,0
28,Subject27,window,Subject27,tensor(1310),0.36415091156959534,0
28,Subject27,window,Subject27,tensor(1311),0.20354843139648438,0
28,Subject27,window,Subject27,tensor(1312),0.1873246431350708,0
28,Subject27,window,Subject27,tensor(1313),0.20986045897006989,0
28,Subject27,window,Subject27,tensor(1314),0.25155675411224365,0
28,Subject27,window,Subject27,tensor(1315),0.24679256975650787,0
28,Subject27,window,Subject27,tensor(1316),0.20225951075553894,0
28,Subject27,window,Subject27,tensor(1317),0.2746712267398834,0
28,Subject27,window,Subject27,tensor(1318),0.3291821777820587,0
28,Subject27,window,Subject27,tensor(1319),0.30008143186569214,0
28,Subject27,window,Subject27,tensor(1320),0.19475118815898895,0
28,Subject27,window,Subject27,tensor(1321),0.3347069025039673,0
28,Subject27,window,Subject27,tensor(1322),0.300446093082428,0
28,Subject27,window,Subject27,tensor(1323),0.23660443723201752,0
28,Subject27,window,Subject27,tensor(1324),0.23044897615909576,0
28,Subject27,window,Subject27,tensor(1325),0.21624533832073212,0
28,Subject27,window,Subject27,tensor(1326),0.1982170194387436,0
28,Subject27,window,Subject27,tensor(1327),0.2514076232910156,0
28,Subject27,window,Subject27,tensor(1328),0.3573806881904602,0
28,Subject27,window,Subject27,tensor(1329),0.26026153564453125,0
28,Subject27,window,Subject27,tensor(1330),0.2957018315792084,0
28,Subject27,window,Subject27,tensor(1331),0.17854757606983185,1
28,Subject27,window,Subject27,tensor(1332),0.23614619672298431,1
28,Subject27,window,Subject27,tensor(1333),0.18903551995754242,1
28,Subject27,window,Subject27,tensor(1334),0.27361494302749634,1
28,Subject27,window,Subject27,tensor(1335),0.2027825564146042,1
28,Subject27,window,Subject27,tensor(1336),0.2193886637687683,1
28,Subject27,window,Subject27,tensor(1337),0.3779844641685486,1
28,Subject27,window,Subject27,tensor(1338),0.2160465270280838,1
28,Subject27,window,Subject27,tensor(1339),0.1953059434890747,1
28,Subject27,window,Subject27,tensor(1340),0.2175314575433731,1
